ID,TICKER,IDENTIFIER_TYPE,IDENTIFIER_VALUE,BS_CURR_RENTAL_EXPENSE,FISCAL_YEAR_PERIOD,ACCOUNTING_STANDARD,OTHER_NONOP_INCOME_LOSS,NONOP_INCOME_LOSS,NI_INCLUDING_MINORITY_INT_RATIO,INCOME_LOSS_FROM_AFFILIATES,OTHER_OPERATING_EXPENSES_RATIO,ZAKAT_EXPENSES_OTHER_RESRV_CHARG,ID_BB_COMPANY,ID_BB_GLOBAL,ID_BB_GLOBAL_COMPANY,IS_NET_ABNORMAL_ITEMS,IS_SGA_EXPENSE,IS_CURRENT_INCOME_TAX_BENEFIT,IS_DEFERRED_INCOME_TAX_BENEFIT,EXTRAORD_ITEMS_ACCOUNTING_CHANGS,IS_SH_PRO_EQY_MT_INV_NET_OF_TAX,IS_DISCONTINUED_OPERATIONS,IS_TAX_VALN_ALLOWNCE_CREDITS,IS_SELLING_EXPENSES,IS_SALES_AND_SERVICES_REVENUES,IS_FINANCING_REVENUE,IS_OTHER_REVENUE,IS_COG_AND_SERVICES_SOLD,IS_COST_OF_FINANCING_REVENUE,IS_DA_COST_OF_REVENUE_GAAP,IS_GENERAL_AND_ADMINISTRATIVE,IS_RESEARCH_AND_DEVELOPMENT,IS_DEPRECIATION_AND_AMORTIZATION,IS_OPER_EXPENSES_RD_GAAP,IS_OTHER_INVESTMENT_INCOME_LOSS,SALES_REV_TURN,IS_INT_INC,IS_COGS_TO_FE_AND_PP_AND_G,IS_OPERATING_EXPN,IS_OPER_INC,IS_INT_EXPENSE,IS_FOREIGN_EXCH_LOSS,IS_INC_TAX_EXP,IS_INC_BEF_XO_ITEM,MIN_NONCONTROL_INTEREST_CREDITS,NET_INCOME,IS_TOT_CASH_PFD_DVD,IS_TOT_CASH_COM_DVD,IS_AVG_NUM_SH_FOR_EPS,IS_EPS,IS_SH_FOR_DILUTED_EPS,IS_DILUTED_EPS,IS_EARN_BEF_XO_ITEMS_PER_SH,IS_PERSONNEL_EXP,IS_DEPR_EXP,IS_EXPORT_SALES,IS_CAP_INT_EXP,IS_BASIC_EPS_CONT_OPS,IS_OTHER_OPER_INC,CUR_PROFIT_JAPAN,IS_DIL_EPS_CONT_OPS,IS_DIL_EPS_BEF_XO,OTHER_ADJUSTMENTS,IS_PROVISION_DOUBTFUL_ACCOUNTS,IS_NET_INTEREST_EXPENSE,PRETAX_INC,EBIT,EBITDA,EQY_DPS,OPER_MARGIN,GROSS_MARGIN,EBITDA_MARGIN,XO_GL_NET_OF_TAX,PROF_MARGIN,EARN_FOR_COMMON,GROSS_PROFIT,ACTUAL_SALES_PER_EMPL,EBITA,SALES_GROWTH,CUR_RATIO,QUICK_RATIO,QUICK_RATIO_3Y_GEO_GRWTH,TOT_DEBT_TO_COM_EQY,WORKING_CAPITAL,CF_FREE_CASH_FLOW,NET_INC_GROWTH,TIMESTAMP
691,KLAC,TICKER,KLAC US Equity,51.500000,2026 Q1,US GAAP,11.750000,130.680000,4061.640000,,239.100000,,101732,BBG000BMTFR4,BBG001FDZSV8,390.040000,1029.730000,827.610000,-244.810000,0.000000,,0.000000,,,12156.160000,,,4751.870000,,,,,,1360.330000,,12156.160000,180.280000,4751.870000,2629.170000,4775.130000,302.170000,-2.960000,582.800000,4061.640000,0.000000,4061.640000,0.000000,904.600000,133.030000,30.530000,133.750000,30.370000,30.530000,,192.000000,,,33.464000,0.000000,,33.286000,30.370000,0.000000,,121.890000,4644.450000,4775.130000,5220.720000,6.750000,39.280000,60.910000,44.990000,0.000000,33.410000,4061.640000,7404.300000,810410.800000,5028.720000,23.890000,2.620000,1.650000,,129.750000,6612.990000,3746.640000,47.060000,
692,DUK,TICKER,DUK US Equity,315.000000,2025 Q3,US GAAP,-356.000000,2732.000000,4614.000000,9.000000,,,100481,BBG000BHGDH5,BBG001FDYJB1,164.460000,,-332.000000,939.000000,0.000000,,-10.000000,-17.000000,,,,318.000000,,,,,,,,,30357.000000,63.000000,9771.000000,12660.000000,7926.000000,3384.000000,,590.000000,4604.000000,90.000000,4524.000000,122.000000,3073.000000,772.000000,5.710000,772.000000,5.710000,5.689000,,5793.000000,,,5.902000,,,5.902000,5.689000,0.000000,,3088.000000,5194.000000,7926.000000,14620.000000,4.140000,26.110000,67.810000,50.510000,-10.000000,14.900000,4402.000000,20586.000000,1149320.410000,8827.000000,4.460000,0.670000,0.130000,,174.880000,-6407.000000,48.000000,59.240000,
693,PH,TICKER,PH US Equity,83.000000,2026 Q1,US GAAP,-183.000000,226.000000,3532.000000,,-273.000000,,101149,BBG000BR3KL6,BBG001FDZ6L7,-133.490000,3015.000000,,,0.000000,,0.000000,,,19850.000000,,,12535.000000,,,,,,240.000000,,19850.000000,0.000000,12535.000000,2982.000000,4333.000000,409.000000,0.000000,575.000000,3532.000000,1.000000,3531.000000,0.000000,858.330000,128.300000,27.520000,130.200000,27.120000,27.520000,,354.000000,,,26.481000,0.000000,,26.095000,27.120000,0.000000,,409.000000,4107.000000,4333.000000,5304.000000,6.690000,21.830000,36.850000,25.200000,0.000000,17.790000,3531.000000,7315.000000,342536.670000,4950.000000,-0.400000,1.190000,0.630000,,70.120000,1131.000000,3341.000000,24.150000,
694,WM,TICKER,WM US Equity,264.000000,2025 Q3,US GAAP,11.000000,605.000000,2745.000000,-4.000000,86.000000,,107570,BBG000BWVSR1,BBG001FF5QF8,138.250000,2264.000000,589.000000,124.000000,0.000000,,0.000000,,,22063.000000,,,13383.000000,,,,,2267.000000,0.000000,,22063.000000,0.000000,13383.000000,4617.000000,4063.000000,598.000000,0.000000,713.000000,2745.000000,-1.000000,2746.000000,0.000000,1210.000000,401.500000,6.840000,403.400000,6.810000,6.840000,,2087.000000,,84.000000,7.184000,0.000000,,7.153000,6.810000,0.000000,,598.000000,3458.000000,4063.000000,6594.000000,3.000000,18.420000,39.340000,27.510000,0.000000,12.450000,2746.000000,8680.000000,357585.090000,4507.000000,8.010000,0.760000,0.590000,,303.110000,-1484.000000,2159.000000,19.180000,
695,MDLZ,TICKER,MDLZ US Equity,883.000000,2025 Q3,US GAAP,-424.000000,84.000000,4623.000000,,473.000000,,1176564,BBG000D4LWF6,BBG001GD3KY6,-91.000000,7039.000000,1212.000000,257.000000,0.000000,169.000000,0.000000,,,36441.000000,,,22184.000000,,,,,,400.000000,,36441.000000,0.000000,22184.000000,7912.000000,6345.000000,508.000000,0.000000,1469.000000,4623.000000,12.000000,4611.000000,0.000000,2397.000000,1341.000000,3.440000,1347.000000,3.420000,3.440000,,1149.000000,,,3.371000,0.000000,,3.352000,3.420000,0.000000,,508.000000,6261.000000,6345.000000,7878.000000,1.790000,17.410000,39.120000,14.730000,0.000000,12.650000,4611.000000,14257.000000,404900.000000,6729.000000,1.180000,0.680000,0.270000,,69.320000,-6307.000000,3523.000000,-7.020000,
696,MSI,TICKER,MSI US Equity,183.000000,2025 Q3,US GAAP,491.000000,716.000000,1582.000000,,155.000000,,101021,BBG000BP8Z50,BBG001FDZ2H1,498.170000,1752.000000,605.000000,-215.000000,0.000000,,0.000000,,,10817.000000,,,5305.000000,,,,,,917.000000,,10817.000000,68.000000,5305.000000,2824.000000,2688.000000,295.000000,-2.000000,390.000000,1582.000000,5.000000,1577.000000,0.000000,654.000000,166.800000,9.450000,170.800000,9.230000,9.450000,,184.000000,,,12.441000,0.000000,,12.147000,9.230000,0.000000,,227.000000,1972.000000,2688.000000,3159.000000,4.030000,24.850000,50.960000,29.790000,0.000000,14.580000,1577.000000,5512.000000,515095.240000,2975.000000,8.410000,1.280000,0.800000,,384.670000,1424.000000,2134.000000,-7.720000,
697,CI,TICKER,CI US Equity,,2025 Q3,US GAAP,2713.000000,4148.000000,3778.000000,,1703.000000,,60401289,BBG00KXRCDP0,BBG00KXMZZY7,2822.000000,14844.000000,1586.000000,-95.000000,0.000000,,0.000000,,,,,247121.000000,221157.000000,,,,,,0.000000,,247121.000000,0.000000,221157.000000,16547.000000,9417.000000,1435.000000,0.000000,1491.000000,3778.000000,344.000000,3434.000000,0.000000,1569.650000,280.294000,12.250000,283.218000,12.120000,12.250000,,1072.000000,,,22.319000,0.000000,,22.084000,12.120000,0.000000,,1435.000000,5269.000000,9417.000000,12192.000000,5.600000,3.810000,10.510000,4.370000,0.000000,1.390000,3434.000000,25964.000000,3362190.480000,11120.000000,26.560000,0.840000,0.560000,,77.920000,-9109.000000,8957.000000,-33.500000,
698,PSX,TICKER,PSX US Equity,600.000000,2025 Q3,US GAAP,162.000000,-861.000000,2175.000000,-1779.000000,5871.000000,,28399721,BBG00286S4N9,BBG00286RYD5,517.000000,2814.000000,751.000000,-251.000000,0.000000,,0.000000,,,143153.000000,,,130291.000000,,2363.000000,,,,,,143153.000000,162.000000,132654.000000,8685.000000,1814.000000,907.000000,11.000000,500.000000,2175.000000,58.000000,2117.000000,0.000000,1890.780000,420.174000,5.010000,421.888000,4.990000,5.010000,,,,21.000000,6.269000,0.000000,,6.215000,4.990000,0.000000,,745.000000,2675.000000,1814.000000,4636.000000,4.500000,1.270000,7.330000,4.020000,0.000000,1.480000,2117.000000,10499.000000,10844924.240000,,-2.880000,1.190000,0.850000,,78.140000,2823.000000,2332.000000,-69.820000,
699,FANG,TICKER,FANG US Equity,,2025 Q3,US GAAP,-270.000000,-156.000000,3701.000000,-21.000000,406.000000,,29182972,BBG002PHSYX9,BBG002NC3XW2,42.000000,213.000000,785.000000,15.000000,0.000000,,0.000000,,,10143.000000,,872.000000,3201.000000,,2850.000000,213.000000,,,0.000000,,11015.000000,0.000000,6051.000000,619.000000,4345.000000,135.000000,0.000000,800.000000,3701.000000,363.000000,3338.000000,0.000000,1326.110000,213.545000,15.631000,213.545000,15.631000,15.631000,,61.000000,,156.000000,15.828000,0.000000,,15.828000,15.631000,0.000000,,135.000000,4501.000000,4345.000000,7195.000000,6.210000,39.450000,45.070000,67.020000,0.000000,30.300000,3338.000000,4964.000000,5554715.080000,7134.000000,32.680000,0.440000,0.360000,,34.380000,-2701.000000,-5374.000000,6.200000,
700,D,TICKER,D US Equity,109.000000,2025 Q3,US GAAP,-822.000000,1065.000000,2071.000000,,,,100466,BBG000BGVW60,BBG001FDYHV3,-119.400000,,-203.000000,546.000000,0.000000,,-197.000000,-35.000000,,,,816.000000,,,,,,,,,14459.000000,,3948.000000,7264.000000,3247.000000,1887.000000,,308.000000,1874.000000,-53.000000,2124.000000,0.000000,2241.200000,839.400000,2.530000,839.400000,2.530000,2.296000,,2345.000000,,,2.153000,,,2.153000,2.296000,0.000000,,1887.000000,2182.000000,3247.000000,5967.000000,2.670000,22.460000,72.700000,42.220000,-197.000000,14.690000,2124.000000,10511.000000,983605.440000,3622.000000,0.460000,0.710000,0.270000,,157.550000,-2676.000000,-7409.000000,4.580000,
701,HWM,TICKER,HWM US Equity,67.000000,2025 Q3,US GAAP,68.000000,250.000000,1155.000000,,21.000000,,59099358,BBG00DYNJGH9,BBG00K1HSD70,-28.250000,347.000000,172.000000,56.000000,0.000000,,0.000000,,,7430.000000,,,5119.000000,,,,,277.000000,33.000000,,7430.000000,,5119.000000,678.000000,1633.000000,182.000000,0.000000,228.000000,1155.000000,0.000000,1155.000000,2.000000,118.320000,408.000000,2.830000,410.000000,2.810000,2.830000,,243.000000,,,2.757000,0.000000,,2.741000,2.810000,0.000000,,,1383.000000,1633.000000,1977.000000,0.290000,21.980000,31.100000,29.540000,0.000000,15.550000,1153.000000,2311.000000,310488.930000,1734.000000,11.900000,2.170000,0.810000,,77.340000,1813.000000,977.000000,50.980000,
702,DHI,TICKER,DHI US Equity,45.100000,2025 Q4,US GAAP,-74.000000,-315.700000,3620.900000,,158.100000,,103445,BBG000DQTXY6,BBG001FF1JJ4,124.900000,3692.000000,995.800000,123.200000,0.000000,,0.000000,,,33409.200000,841.200000,,25976.100000,,,,,,0.000000,,34250.400000,241.700000,25976.100000,3850.100000,4424.200000,0.000000,0.000000,1119.000000,3620.900000,35.700000,3585.200000,0.000000,494.800000,308.500000,11.620000,309.900000,11.570000,11.620000,,90.900000,,438.700000,12.026000,0.000000,,11.973000,11.570000,0.000000,,-241.700000,4739.900000,4424.200000,4525.500000,1.650000,12.920000,24.160000,13.210000,0.000000,10.470000,3585.200000,8274.300000,2388285.340000,4434.600000,-6.930000,5.950000,0.630000,,24.930000,23557.100000,3283.500000,-24.620000,
703,KR,TICKER,KR US Equity,877.000000,2026 Q3,US GAAP,57.000000,507.000000,2672.000000,,-294.000000,,100864,BBG000BMY992,BBG001FDYXJ2,555.000000,26602.000000,719.000000,-49.000000,0.000000,,0.000000,,1171.000000,147123.000000,,,113131.000000,,589.000000,25431.000000,,3246.000000,0.000000,,147123.000000,0.000000,113720.000000,29554.000000,3849.000000,450.000000,0.000000,670.000000,2672.000000,7.000000,2665.000000,0.000000,883.000000,715.000000,3.727000,720.000000,3.670000,3.727000,,3246.000000,,,4.503000,0.000000,,4.441000,3.670000,0.000000,,450.000000,3342.000000,3849.000000,7972.000000,1.250000,2.620000,22.700000,3.350000,0.000000,1.810000,2665.000000,33403.000000,359713.940000,4726.000000,-1.940000,0.960000,0.390000,,302.740000,-667.000000,1777.000000,23.150000,
704,OXY,TICKER,OXY US Equity,885.000000,2025 Q3,US GAAP,-171.000000,142.000000,3078.000000,-862.000000,3237.000000,,101106,BBG000BQQ2S6,BBG001FDZ566,1090.990000,1062.000000,1635.000000,-461.000000,0.000000,,-182.000000,,,26628.000000,,97.000000,10843.000000,,7371.000000,,,,0.000000,,26725.000000,0.000000,18214.000000,4299.000000,4212.000000,1175.000000,0.000000,1174.000000,2896.000000,22.000000,3056.000000,679.000000,802.380000,911.800000,2.590000,967.100000,2.440000,2.390000,,,,189.000000,3.604000,0.000000,,3.388000,2.260000,0.000000,,1175.000000,4070.000000,4212.000000,12101.000000,0.880000,15.760000,31.850000,43.080000,-182.000000,11.430000,2377.000000,8511.000000,2019724.910000,,-5.420000,0.950000,0.590000,,107.900000,-451.000000,4421.000000,-34.920000,
705,COR,TICKER,COR US Equity,350.970000,2025 Q4,US GAAP,78.720000,370.260000,1567.810000,,1305.020000,,156969,BBG000MDCQC2,BBG001FGPNZ9,1126.510000,6493.840000,630.660000,59.860000,0.000000,,0.000000,,,290982.020000,,30350.800000,309854.280000,,,,,1051.080000,0.000000,,321332.820000,128.210000,309854.280000,8849.940000,2628.600000,419.750000,0.000000,690.520000,1567.810000,13.640000,1554.170000,0.000000,426.400000,193.820000,8.020000,195.214000,7.960000,8.020000,,494.140000,,,13.831000,0.000000,,13.731000,7.960000,0.000000,,291.550000,2258.340000,2628.600000,4000.840000,2.200000,0.820000,3.570000,1.150000,0.000000,0.480000,1554.170000,11478.540000,6836868.490000,3506.700000,9.310000,0.900000,0.510000,,618.770000,-5581.470000,3207.140000,2.990000,
706,KDP,TICKER,KDP US Equity,208.000000,2025 Q3,US GAAP,-58.000000,677.000000,1441.000000,,925.000000,,12271051,BBG000TJM7F0,BBG001FN51S2,927.750000,5013.000000,727.000000,-254.000000,0.000000,,0.000000,,,15351.000000,,,6822.000000,,,,,,0.000000,,15351.000000,0.000000,6822.000000,5938.000000,2591.000000,735.000000,0.000000,473.000000,1441.000000,0.000000,1441.000000,0.000000,1212.360000,1362.200000,1.060000,1368.300000,1.050000,1.060000,,422.000000,,,1.739000,0.000000,,1.728000,1.050000,0.000000,,735.000000,1914.000000,2591.000000,3493.000000,0.890000,16.880000,55.560000,22.710000,0.000000,9.390000,1441.000000,8529.000000,522142.860000,3071.000000,3.620000,0.490000,0.250000,,71.550000,-4090.000000,1656.000000,-33.930000,
707,FIS,TICKER,FIS US Equity,100.000000,2025 Q3,US GAAP,162.000000,412.000000,1453.000000,,-90.000000,,7342522,BBG000BK2F42,BBG001GTFNQ1,1333.950000,2185.000000,569.000000,-207.000000,0.000000,145.000000,-663.000000,,,10127.000000,,,6323.000000,,,,,,0.000000,,10127.000000,101.000000,6323.000000,2095.000000,1709.000000,351.000000,0.000000,362.000000,790.000000,3.000000,1450.000000,0.000000,807.000000,553.000000,2.620000,555.000000,2.610000,1.420000,,1062.000000,,,3.835000,0.000000,,3.824000,1.420000,0.000000,,250.000000,1297.000000,1709.000000,3519.000000,1.440000,16.880000,37.560000,34.090000,-663.000000,14.320000,1450.000000,3804.000000,202540.000000,2457.000000,3.010000,0.850000,0.440000,,73.520000,-908.000000,1974.000000,,
708,KMB,TICKER,KMB US Equity,315.000000,2025 Q3,US GAAP,61.000000,283.000000,2578.000000,,-341.000000,,100853,BBG000BMW2Z0,BBG001FDYX57,-602.770000,4311.000000,603.000000,-38.000000,0.000000,-216.000000,0.000000,,,20058.000000,,,12878.000000,,,,,,,,20058.000000,48.000000,12878.000000,3970.000000,3210.000000,270.000000,0.000000,565.000000,2578.000000,33.000000,2545.000000,0.000000,1637.730000,335.600000,7.580000,337.000000,7.550000,7.580000,,,,,5.787000,0.000000,,5.761000,7.550000,0.000000,,222.000000,2927.000000,3210.000000,4144.000000,4.880000,16.000000,35.800000,18.600000,0.000000,12.690000,2545.000000,7180.000000,527842.110000,,-1.830000,0.800000,0.430000,,898.400000,-1424.000000,2513.000000,44.270000,
709,NEM,TICKER,NEM US Equity,612.000000,2025 Q3,US GAAP,-526.000000,-50.000000,3381.000000,,1977.000000,,101068,BBG000BPWXK1,BBG001FDZ405,711.000000,442.000000,1317.000000,80.000000,0.000000,-133.000000,-68.000000,,,18682.000000,,,8963.000000,,,442.000000,,2576.000000,197.000000,,18682.000000,0.000000,8963.000000,5192.000000,4527.000000,375.000000,101.000000,1397.000000,3313.000000,33.000000,3348.000000,0.000000,1145.000000,1146.000000,2.920000,1148.000000,2.920000,2.860000,,,,114.000000,3.483000,0.000000,,3.479000,2.860000,0.000000,,375.000000,4577.000000,4527.000000,7130.000000,1.000000,24.230000,52.020000,57.660000,-68.000000,17.920000,3348.000000,9719.000000,841531.530000,,58.160000,1.630000,0.620000,,30.270000,4732.000000,2961.000000,,
710,TEL,TICKER,TEL US Equity,202.000000,2025 Q4,US GAAP,13.000000,7.000000,1842.000000,,173.000000,,71564675,BBG01Q08MMR1,BBG01M2QX940,776.000000,1866.000000,423.000000,938.000000,0.000000,,1.000000,,,17262.000000,,,11183.000000,,,,,,829.000000,,17262.000000,83.000000,11183.000000,2868.000000,3211.000000,77.000000,0.000000,1361.000000,1843.000000,,1842.000000,0.000000,807.840000,297.000000,6.200000,299.000000,6.160000,6.210000,,451.000000,,,8.818000,0.000000,,8.755000,6.160000,0.000000,,-6.000000,3204.000000,3211.000000,4194.000000,2.720000,18.600000,35.220000,23.680000,1.000000,10.670000,1842.000000,6079.000000,185612.900000,3743.000000,8.940000,1.560000,0.910000,,49.150000,2846.000000,3203.000000,-42.310000,
711,NVDA,TICKER,NVDA US Equity,356.000000,2026 Q3,US GAAP,-1034.000000,-2573.000000,72880.000000,,0.000000,,313657,BBG000BBJQV0,BBG001FMDZV6,-138.500000,3491.000000,15623.000000,-4477.000000,0.000000,,0.000000,,,130497.000000,,,32639.000000,,,,,,12914.000000,,130497.000000,1786.000000,32639.000000,16405.000000,81453.000000,247.000000,0.000000,11146.000000,72880.000000,0.000000,72880.000000,0.000000,834.000000,24555.000000,2.970000,24804.000000,2.940000,2.970000,,1300.000000,,,2.962000,0.000000,,2.934000,2.940000,0.000000,,-1539.000000,84026.000000,81453.000000,83673.000000,0.034000,62.420000,74.990000,60.450000,0.000000,55.850000,72880.000000,97858.000000,3624916.670000,82373.000000,114.200000,4.440000,3.670000,,12.950000,62079.000000,60853.000000,144.890000,
712,MSFT,TICKER,MSFT US Equity,5524.000000,2026 Q1,US GAAP,5334.000000,4901.000000,101832.000000,,0.000000,,101743,BBG000BPH459,BBG001FDZT64,288.350000,32877.000000,28851.000000,-7056.000000,0.000000,,0.000000,,25654.000000,281724.000000,,,87831.000000,,,7223.000000,,,32488.000000,-2647.000000,281724.000000,,87831.000000,65365.000000,128528.000000,2385.000000,-171.000000,21795.000000,101832.000000,0.000000,101832.000000,0.000000,24678.000000,7433.000000,13.700000,7465.000000,13.640000,13.700000,,22000.000000,,,13.739000,0.000000,,13.679000,13.640000,0.000000,,,123627.000000,128528.000000,168205.000000,3.240000,45.620000,68.820000,61.870000,0.000000,36.150000,101832.000000,193893.000000,1235631.580000,146205.000000,14.930000,1.350000,1.160000,,32.660000,49913.000000,71611.000000,15.540000,
713,GOOGL,TICKER,GOOGL US Equity,4729.000000,2025 Q3,US GAAP,-3620.000000,-7425.000000,100118.000000,,0.000000,,46946968,BBG009S39JX6,BBG009S1XNF4,-1568.150000,41996.000000,24953.000000,-5256.000000,0.000000,,0.000000,,27808.000000,264590.000000,,85428.000000,146306.000000,,,14188.000000,,,49326.000000,,350018.000000,4482.000000,146306.000000,91322.000000,112390.000000,268.000000,409.000000,19697.000000,100118.000000,0.000000,100118.000000,0.000000,7391.400000,12319.000000,8.130000,12447.000000,8.040000,8.130000,,15311.000000,,,8.000000,0.000000,,7.914000,8.040000,0.000000,,-4214.000000,119815.000000,112390.000000,131005.000000,0.600000,32.110000,58.200000,38.150000,0.000000,28.600000,100118.000000,203712.000000,1909296.710000,115694.000000,13.870000,1.840000,1.660000,,7.900000,74589.000000,72764.000000,35.670000,
714,GOOG,TICKER,GOOG US Equity,4729.000000,2025 Q3,US GAAP,-3620.000000,-7425.000000,100118.000000,,0.000000,,46946968,BBG009S3NB30,BBG009S1XNF4,-1568.150000,41996.000000,24953.000000,-5256.000000,0.000000,,0.000000,,27808.000000,264590.000000,,85428.000000,146306.000000,,,14188.000000,,,49326.000000,,350018.000000,4482.000000,146306.000000,91322.000000,112390.000000,268.000000,409.000000,19697.000000,100118.000000,0.000000,100118.000000,0.000000,7391.400000,,,,,,,15311.000000,,,,0.000000,,,,0.000000,,-4214.000000,119815.000000,112390.000000,131005.000000,,32.110000,58.200000,38.150000,0.000000,28.600000,100118.000000,203712.000000,1909296.710000,115694.000000,13.870000,1.840000,1.660000,,7.900000,74589.000000,72764.000000,35.670000,
715,META,TICKER,META US Equity,3203.000000,2025 Q3,US GAAP,0.000000,-1283.000000,62360.000000,,0.000000,,11092218,BBG000MM2P62,BBG001FN8Z22,307.310000,21087.000000,13040.000000,-4737.000000,0.000000,,0.000000,,11347.000000,160633.000000,,3868.000000,30161.000000,,,9740.000000,,,43873.000000,,164501.000000,2517.000000,30161.000000,64960.000000,69380.000000,544.000000,690.000000,8303.000000,62360.000000,0.000000,62360.000000,0.000000,5068.000000,2534.000000,24.610000,2614.000000,23.860000,24.610000,,15287.000000,,,24.731000,0.000000,,23.978000,23.860000,0.000000,,-1973.000000,70663.000000,69380.000000,87237.000000,2.000000,42.180000,81.670000,52.880000,0.000000,37.910000,62360.000000,134340.000000,2220975.600000,71950.000000,21.940000,2.980000,2.820000,,27.250000,66449.000000,54072.000000,59.500000,
716,AVGO,TICKER,AVGO US Equity,187.000000,2025 Q3,US GAAP,-406.000000,3547.000000,5895.000000,,4777.000000,,59907412,BBG00KHY5S69,BBG00KHY5HT8,6367.380000,4959.000000,1783.000000,1965.000000,0.000000,,273.000000,,,51574.000000,,,13042.000000,,6023.000000,,,,9310.000000,,51574.000000,0.000000,19065.000000,19046.000000,13463.000000,3953.000000,0.000000,3748.000000,6168.000000,0.000000,5895.000000,0.000000,9814.000000,4624.000000,1.270000,4778.000000,1.230000,1.334000,,593.000000,,,2.711000,0.000000,,2.620000,1.287000,0.000000,,3953.000000,9916.000000,13463.000000,23660.000000,2.105000,26.100000,63.030000,52.990000,273.000000,11.430000,5895.000000,32509.000000,1393891.890000,23067.000000,43.990000,1.170000,0.820000,,101.830000,2898.000000,19414.000000,-58.140000,
717,WMT,TICKER,WMT US Equity,3492.000000,2026 Q3,US GAAP,1273.000000,3039.000000,20157.000000,,0.000000,,101616,BBG000BWXBC2,BBG001FDZP53,808.100000,139884.000000,6815.000000,-663.000000,0.000000,,0.000000,,,674538.000000,,6447.000000,511753.000000,,,,,,,,680985.000000,483.000000,511753.000000,139884.000000,29348.000000,2249.000000,0.000000,6152.000000,20157.000000,721.000000,19436.000000,0.000000,6688.000000,8041.000000,2.420000,8081.000000,2.410000,2.420000,0.000000,,,,2.518000,0.000000,,2.510000,2.410000,0.000000,,1766.000000,26309.000000,29348.000000,44668.000000,0.830000,4.310000,24.850000,6.090000,0.000000,2.850000,19436.000000,169232.000000,324278.570000,,5.070000,0.820000,0.200000,,66.050000,-17126.000000,12660.000000,25.300000,
